log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
28,setTodayTotalDetailSteps=1514041980000##7214##549659##8661##16256##30733226,partial,getTodayTotalDetailSteps = <*>,0.9809,new date <*> type<*>,0.4174,"new date <*> type=40044,420.0,old=420.0",0.4031,21.29,56
29,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9748,calculateAltitudeWithCache totalAltitude=240,0.7021,checkInsertStatus stepSum or calorieSum is enough,0.5535,20.42,56
30,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateCaloriesWithCache totalCalories<*>,0.709,checkInsertStatus stepStatSum or calorieStatSum is enough,0.4314,20.19,56
31,REPORT : 7214 5150 154523 240,partial,REPORT : <*> 240,0.9406,onStandStepChanged <*>,0.383,onExtend<*> 0 0 4,0.362,20.2,56
32,onStandStepChanged 3786,partial,onStandStepChanged <*>,0.9505,onExtend<*> 0 0 4,0.3309,REPORT : <*> 240,0.3261,19.83,56
33,onExtend:1514042091000 0 0 0,partial,onExtend<*> 0 0 4,0.9807,onStandStepChanged <*>,0.3704,InsertEvent success begin:25233975 <*>,0.3681,20.54,56
34,getTodayTotalDetailSteps = 1514041980000##7214##549659##8661##16256##30733226,partial,getTodayTotalDetailSteps = <*>,0.974,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,0.4561,new date <*> type<*>,0.4116,21.27,56
35,setTodayTotalDetailSteps=1514041980000##7214##549659##8661##16256##30736730,partial,getTodayTotalDetailSteps = <*>,0.9795,new date <*> type<*>,0.4105,"new date <*> type=40005,240.0,old=330.0",0.3989,32.75,56
36,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9752,calculateAltitudeWithCache totalAltitude=240,0.7021,checkInsertStatus stepSum or calorieSum is enough,0.5535,33.88,56
37,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateCaloriesWithCache totalCalories<*>,0.7091,checkInsertStatus stepStatSum or calorieStatSum is enough,0.4314,22.98,56
38,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4888,22.7,56
39,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4888,22.24,56
40,onStandStepChanged 3786,partial,onStandStepChanged <*>,0.9619,onExtend<*> 0 0 4,0.3309,REPORT : <*> 240,0.3261,22.04,56
41,onExtend:1514042182000 0 0 5,partial,onExtend<*> 0 0 4,0.9855,InsertEvent success begin:25233975 <*>,0.3594,onStandStepChanged <*>,0.3474,21.91,56
42,getTodayTotalDetailSteps = 1514041980000##7214##549659##8661##16256##30736730,partial,getTodayTotalDetailSteps = <*>,0.974,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,0.4589,new date <*> type<*>,0.405,23.15,56
43,setTodayTotalDetailSteps=1514042100000##7214##549659##8661##16256##30827730,partial,getTodayTotalDetailSteps = <*>,0.9745,new date <*> type<*>,0.4164,"new date <*> type=40005,240.0,old=330.0",0.4082,23.2,56
44,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9757,calculateAltitudeWithCache totalAltitude=240,0.7021,checkInsertStatus stepSum or calorieSum is enough,0.5535,22.1,56
45,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateCaloriesWithCache totalCalories<*>,0.7092,checkInsertStatus stepStatSum or calorieStatSum is enough,0.4314,22.26,56
46,onReceive action: android.intent.action.SCREEN_OFF,partial,onReceive action: android.intent.action.SCREEN_ON,0.9782,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7426,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0.4736,22.07,56
47,onStandStepChanged 3786,partial,onStandStepChanged <*>,0.9698,onExtend<*> 0 0 4,0.3309,REPORT : <*> 240,0.3261,21.71,56
48,onExtend:1514042205000 0 0 5,partial,onExtend<*> 0 0 4,0.9867,InsertEvent success begin:25233975 <*>,0.3679,onStandStepChanged <*>,0.3504,21.82,56
49,onExtend:1514042265000 0 0 0,partial,onExtend<*> 0 0 4,0.9696,InsertEvent success begin:25233975 <*>,0.379,onStandStepChanged <*>,0.376,22.27,56
50,onReceive action: android.intent.action.SCREEN_ON,partial,onReceive action: android.intent.action.SCREEN_ON,0.966,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7843,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0.4828,22.2,56
51,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,exact,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,1.0,onReceive action: android.intent.action.SCREEN_ON,0.7805,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0.7753,22.05,56
52,flush sensor data,exact,flush sensor data,1.0,flush2DB result success,0.3924,flushTempCacheToDB by stand,0.3462,21.79,56
53,getTodayTotalDetailSteps = 1514042100000##7214##549659##8661##16256##30827730,partial,getTodayTotalDetailSteps = <*>,0.9804,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,0.4509,new date <*> type<*>,0.4144,23.3,56
54,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30905315,partial,getTodayTotalDetailSteps = <*>,0.9769,new date <*> type<*>,0.4177,"new date <*> type=40005,240.0,old=330.0",0.4097,23.11,56
55,onStandStepChanged 3786,partial,onStandStepChanged <*>,0.9755,onExtend<*> 0 0 4,0.3309,REPORT : <*> 240,0.3261,22.62,56
56,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9761,calculateAltitudeWithCache totalAltitude=240,0.7021,checkInsertStatus stepSum or calorieSum is enough,0.5535,22.5,56
57,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateCaloriesWithCache totalCalories<*>,0.7093,checkInsertStatus stepStatSum or calorieStatSum is enough,0.4314,22.65,56
58,REPORT : 7214 5150 154523 240,partial,REPORT : <*> 240,0.9543,onStandStepChanged <*>,0.3673,onExtend<*> 0 0 4,0.3619,21.96,56
59,onStandStepChanged 3786,partial,onStandStepChanged <*>,0.9797,onExtend<*> 0 0 4,0.3309,REPORT : <*> 240,0.3278,21.76,56
60,onExtend:1514042261000 0 0 0,partial,onExtend<*> 0 0 4,0.9715,InsertEvent success begin:25233975 <*>,0.3743,onStandStepChanged <*>,0.3713,22.06,56
61,"timeStamp back,extendReportTimeStamp=1514042265000",exact,timeStamp back<*>,0.9956,"new date <*> type=40005,240.0,old=330.0",0.4414,"saveStatData() type <*> = 1513958400000,statClient = 2,who is 1",0.407,22.44,56
62,getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30905315,partial,getTodayTotalDetailSteps = <*>,0.9819,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,0.4538,new date <*> type<*>,0.4164,23.97,56
63,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30905625,partial,getTodayTotalDetailSteps = <*>,0.9773,new date <*> type<*>,0.4177,"new date <*> type=40044,420.0,old=420.0",0.408,23.02,56
64,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9764,calculateAltitudeWithCache totalAltitude=240,0.7021,checkInsertStatus stepSum or calorieSum is enough,0.5535,21.5,56
65,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateCaloriesWithCache totalCalories<*>,0.7094,checkInsertStatus stepStatSum or calorieStatSum is enough,0.4314,21.18,56
66,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4888,21.65,56
67,onStandStepChanged 3786,partial,onStandStepChanged <*>,0.9829,onExtend<*> 0 0 4,0.3311,REPORT : <*> 240,0.3278,21.45,56
68,onExtend:1514042262000 0 0 0,partial,onExtend<*> 0 0 4,0.9737,onStandStepChanged <*>,0.3751,InsertEvent success begin:25233975 <*>,0.3591,21.22,56
69,onReceive action: android.intent.action.SCREEN_OFF,partial,onReceive action: android.intent.action.SCREEN_ON,0.9782,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7426,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0.4736,21.73,56
70,onReceive action: android.intent.action.SCREEN_ON,partial,onReceive action: android.intent.action.SCREEN_ON,0.9703,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7843,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0.4828,21.35,56
71,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,exact,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,1.0,onReceive action: android.intent.action.SCREEN_ON,0.7805,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0.7753,21.27,56
72,flush sensor data,exact,flush sensor data,1.0,flush2DB result success,0.3924,flushTempCacheToDB by stand,0.3462,20.94,56
73,onStandStepChanged 3786,partial,onStandStepChanged <*>,0.9854,onExtend<*> 0 0 4,0.3312,REPORT : <*> 240,0.3278,20.82,56
74,getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30905625,partial,getTodayTotalDetailSteps = <*>,0.9833,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,0.4484,new date <*> type<*>,0.4176,22.51,56
75,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30906310,partial,getTodayTotalDetailSteps = <*>,0.9768,new date <*> type<*>,0.4122,"new date <*> type=40005,240.0,old=330.0",0.4074,22.82,56
76,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9768,calculateAltitudeWithCache totalAltitude=240,0.7021,checkInsertStatus stepSum or calorieSum is enough,0.5535,21.15,56
77,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateCaloriesWithCache totalCalories<*>,0.7094,checkInsertStatus stepStatSum or calorieStatSum is enough,0.4314,21.11,56
78,REPORT : 7214 5150 154523 240,partial,REPORT : <*> 240,0.9637,onExtend<*> 0 0 4,0.3618,onStandStepChanged <*>,0.3601,21.09,56
79,onStandStepChanged 3786,partial,onStandStepChanged <*>,0.9874,onExtend<*> 0 0 4,0.3312,REPORT : <*> 240,0.3289,20.91,56
80,onExtend:1514042262000 0 0 0,partial,onExtend<*> 0 0 4,0.974,onStandStepChanged <*>,0.3723,InsertEvent success begin:25233975 <*>,0.3591,20.89,56
81,getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30906310,partial,getTodayTotalDetailSteps = <*>,0.9802,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,0.4554,new date <*> type<*>,0.4118,22.6,56
82,setTodayTotalDetailSteps=1514042160000##7214##549659##8661##16256##30906710,partial,getTodayTotalDetailSteps = <*>,0.9772,new date <*> type<*>,0.4157,"new date <*> type=40005,240.0,old=330.0",0.4054,22.77,56
83,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9772,calculateAltitudeWithCache totalAltitude=240,0.7021,checkInsertStatus stepSum or calorieSum is enough,0.5535,21.58,56
84,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateCaloriesWithCache totalCalories<*>,0.7095,checkInsertStatus stepStatSum or calorieStatSum is enough,0.4314,21.46,56
85,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4888,21.51,56
86,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4888,21.42,56
87,onStandStepChanged 3786,partial,onStandStepChanged <*>,0.989,onExtend<*> 0 0 4,0.3314,REPORT : <*> 240,0.3289,20.98,56
88,onExtend:1514042360000 0 0 5,partial,onExtend<*> 0 0 4,0.978,InsertEvent success begin:25233975 <*>,0.398,REPORT : <*> 240,0.3757,21.15,56
89,getTodayTotalDetailSteps = 1514042160000##7214##549659##8661##16256##30906710,partial,getTodayTotalDetailSteps = <*>,0.9819,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,0.4536,new date <*> type<*>,0.4151,22.4,56
90,setTodayTotalDetailSteps=1514042280000##7214##549659##8661##16256##31004759,partial,getTodayTotalDetailSteps = <*>,0.9766,new date <*> type<*>,0.4243,"new date <*> type=40005,240.0,old=330.0",0.4108,22.5,56
91,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9776,calculateAltitudeWithCache totalAltitude=240,0.7021,checkInsertStatus stepSum or calorieSum is enough,0.5535,21.47,56
92,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateCaloriesWithCache totalCalories<*>,0.7096,checkInsertStatus stepStatSum or calorieStatSum is enough,0.4314,21.19,56
93,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.9903,onExtend<*> 0 0 4,0.3314,REPORT : <*> 240,0.3289,21.11,56
94,onExtend:1514042361000 0 0 0,partial,onExtend<*> 0 0 4,0.9812,InsertEvent success begin:25233975 <*>,0.381,onStandStepChanged <*>,0.3683,21.33,56
95,getTodayTotalDetailSteps = 1514042280000##7214##549659##8661##16256##31004759,partial,getTodayTotalDetailSteps = <*>,0.9817,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,0.4402,new date <*> type<*>,0.4207,22.5,56
96,setTodayTotalDetailSteps=1514042280000##7214##549659##8661##16256##31005759,partial,getTodayTotalDetailSteps = <*>,0.9769,new date <*> type<*>,0.4205,"new date <*> type=40005,240.0,old=330.0",0.4092,22.47,56
97,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9779,calculateAltitudeWithCache totalAltitude=240,0.7021,checkInsertStatus stepSum or calorieSum is enough,0.5535,21.46,56
98,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateCaloriesWithCache totalCalories<*>,0.7096,checkInsertStatus stepStatSum or calorieStatSum is enough,0.4314,21.19,56
99,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4888,21.55,56
100,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4888,21.3,56
101,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4888,21.63,56
102,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.9914,onExtend<*> 0 0 4,0.3316,REPORT : <*> 240,0.3289,22.11,56
103,onExtend:1514042595000 0 0 5,partial,onExtend<*> 0 0 4,0.9843,InsertEvent success begin:25233975 <*>,0.388,REPORT : <*> 240,0.3699,23.38,56
104,getTodayTotalDetailSteps = 1514042280000##7214##549659##8661##16256##31005759,partial,getTodayTotalDetailSteps = <*>,0.981,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,0.4431,new date <*> type<*>,0.4171,23.2,56
105,setTodayTotalDetailSteps=1514042520000##7214##549659##8661##16256##31239760,partial,getTodayTotalDetailSteps = <*>,0.977,new date <*> type<*>,0.418,"new date <*> type=40044,420.0,old=420.0",0.4033,22.59,56
106,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9783,calculateAltitudeWithCache totalAltitude=240,0.7021,checkInsertStatus stepSum or calorieSum is enough,0.5535,21.36,56
107,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateCaloriesWithCache totalCalories<*>,0.7097,checkInsertStatus stepStatSum or calorieStatSum is enough,0.4314,21.29,56
108,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.9924,onExtend<*> 0 0 4,0.3315,REPORT : <*> 240,0.3289,21.15,56
109,onExtend:1514042599000 0 0 0,partial,onExtend<*> 0 0 4,0.9749,InsertEvent success begin:25233975 <*>,0.3818,setWriteDBLastDataMinute=25233979,0.3724,21.21,56
110,getTodayTotalDetailSteps = 1514042520000##7214##549659##8661##16256##31239760,partial,getTodayTotalDetailSteps = <*>,0.9814,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,0.455,new date <*> type<*>,0.4158,23.26,56
111,setTodayTotalDetailSteps=1514042520000##7214##549659##8661##16256##31243766,partial,getTodayTotalDetailSteps = <*>,0.979,new date <*> type<*>,0.4172,"new date <*> type=40044,420.0,old=420.0",0.4026,22.42,56
112,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9786,calculateAltitudeWithCache totalAltitude=240,0.7021,checkInsertStatus stepSum or calorieSum is enough,0.5535,21.13,56
113,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateCaloriesWithCache totalCalories<*>,0.7098,checkInsertStatus stepStatSum or calorieStatSum is enough,0.4314,21.67,56
114,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4888,21.63,56
115,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4888,21.72,56
116,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4888,21.46,56
117,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4888,21.31,56
118,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4888,21.76,56
119,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4888,21.52,56
120,processHandleBroadcastAction action:android.intent.action.TIME_TICK,exact,processHandleBroadcastAction action:android.intent.action.TIME_TICK,1.0,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0.7753,onReceive action: android.intent.action.SCREEN_ON,0.4888,21.43,56
121,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.9931,onExtend<*> 0 0 4,0.3316,REPORT : <*> 240,0.3289,21.09,56
122,onExtend:1514042944000 0 0 5,exact,onExtend<*> 0 0 4,0.99,InsertEvent success begin:25233975 <*>,0.395,REPORT : <*> 240,0.3821,21.24,56
123,getTodayTotalDetailSteps = 1514042520000##7214##549659##8661##16256##31243766,partial,getTodayTotalDetailSteps = <*>,0.9811,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,0.4477,new date <*> type<*>,0.4153,22.35,56
124,setTodayTotalDetailSteps=1514042880000##7214##549659##8661##16256##31588757,partial,getTodayTotalDetailSteps = <*>,0.9779,new date <*> type<*>,0.4119,"new date <*> type=40005,240.0,old=330.0",0.4015,22.99,56
125,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9789,calculateAltitudeWithCache totalAltitude=240,0.7021,checkInsertStatus stepSum or calorieSum is enough,0.5535,21.43,56
126,calculateAltitudeWithCache totalAltitude=240,exact,calculateAltitudeWithCache totalAltitude=240,1.0,calculateCaloriesWithCache totalCalories<*>,0.7098,checkInsertStatus stepStatSum or calorieStatSum is enough,0.4314,23.0,56
127,onStandStepChanged 3786,exact,onStandStepChanged <*>,0.9938,onExtend<*> 0 0 4,0.3316,REPORT : <*> 240,0.3289,22.27,56
128,onExtend:1514042945000 0 0 0,partial,onExtend<*> 0 0 4,0.9799,InsertEvent success begin:25233975 <*>,0.3922,setWriteDBLastDataMinute=25233979,0.3719,22.09,56
129,getTodayTotalDetailSteps = 1514042880000##7214##549659##8661##16256##31588757,partial,getTodayTotalDetailSteps = <*>,0.9784,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,0.4489,new date <*> type<*>,0.4094,23.41,56
130,setTodayTotalDetailSteps=1514042880000##7214##549659##8661##16256##31589757,partial,getTodayTotalDetailSteps = <*>,0.9786,new date <*> type<*>,0.4154,"new date <*> type=40005,240.0,old=330.0",0.403,23.26,56
131,calculateCaloriesWithCache totalCalories=131208,partial,calculateCaloriesWithCache totalCalories<*>,0.9792,calculateAltitudeWithCache totalAltitude=240,0.7021,checkInsertStatus stepSum or calorieSum is enough,0.5535,22.36,56
